latitude_bin,longitude_bin,type,subtype,updated_type,updated_subtype,updated_subsubtype,alert_count
41.740000,-87.590000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.820000,-87.720000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.810000,-87.590000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.740000,-87.620000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,2
41.830000,-87.630000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.810000,-87.590000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.830000,-87.620000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.830000,-87.620000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.830000,-87.610000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.720000,-87.690000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.830000,-87.610000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.810000,-87.600000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.720000,-87.690000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,2
41.810000,-87.600000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.820000,-87.750000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.720000,-87.720000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.730000,-87.560000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.730000,-87.560000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.820000,-87.740000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.820000,-87.730000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.820000,-87.730000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.810000,-87.600000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.810000,-87.600000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.730000,-87.560000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,2
41.820000,-87.720000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.730000,-87.560000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.730000,-87.570000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.820000,-87.660000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.730000,-87.620000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.850000,-87.700000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.820000,-87.600000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.730000,-87.680000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.730000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.810000,-87.690000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.820000,-87.600000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.730000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.730000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.810000,-87.770000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.810000,-87.760000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.810000,-87.760000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.730000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,2
41.730000,-87.750000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.810000,-87.750000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,2
41.810000,-87.740000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.730000,-87.710000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,2
41.730000,-87.710000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.810000,-87.740000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.730000,-87.750000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.810000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.810000,-87.730000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.810000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,2
41.810000,-87.710000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.730000,-87.720000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.730000,-87.720000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.730000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.730000,-87.730000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.820000,-87.600000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.730000,-87.670000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.810000,-87.660000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.820000,-87.610000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.730000,-87.620000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.730000,-87.630000,HAZARD,HAZARD_ON_SHOULDER,Hazard,On Shoulder,Unclassified,2
41.820000,-87.650000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.810000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.730000,-87.630000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.820000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Hazard,On Shoulder,Missing Sign,2
41.730000,-87.630000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.820000,-87.640000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,2
41.820000,-87.630000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,2
41.730000,-87.630000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.820000,-87.630000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.820000,-87.630000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.730000,-87.640000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.730000,-87.640000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.820000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.730000,-87.640000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.820000,-87.620000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.730000,-87.650000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.820000,-87.620000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.740000,-87.590000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.740000,-87.580000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.820000,-87.620000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.740000,-87.580000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.820000,-87.610000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.740000,-87.580000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.830000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Hazard,On Shoulder,Missing Sign,2
41.810000,-87.590000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.720000,-87.680000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.800000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.740000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.800000,-87.680000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.800000,-87.690000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.800000,-87.690000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.720000,-87.560000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.840000,-87.750000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.720000,-87.560000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.840000,-87.750000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.720000,-87.570000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,2
41.740000,-87.690000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.840000,-87.740000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.690000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.690000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.840000,-87.730000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.720000,-87.570000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.840000,-87.720000,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,Hazard,Weather,Heavy Snow,2
41.740000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,2
41.840000,-87.720000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.700000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.720000,-87.580000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.840000,-87.720000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.840000,-87.720000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.800000,-87.700000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.840000,-87.710000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.800000,-87.720000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.850000,-87.620000,HAZARD,HAZARD_WEATHER_HEAVY_SNOW,Hazard,Weather,Heavy Snow,2
41.740000,-87.700000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.830000,-87.650000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.710000,-87.690000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.800000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,2
41.740000,-87.710000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.850000,-87.690000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.710000,-87.670000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.850000,-87.680000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.740000,-87.710000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.710000,-87.670000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.850000,-87.680000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.850000,-87.680000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.740000,-87.700000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.850000,-87.670000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.710000,-87.680000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.710000,-87.680000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.800000,-87.660000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.660000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.800000,-87.660000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,2
41.850000,-87.650000,HAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Hazard,On Shoulder,Missing Sign,2
41.710000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,2
41.850000,-87.650000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,2
41.710000,-87.680000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.800000,-87.670000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.850000,-87.630000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.850000,-87.630000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.850000,-87.630000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.710000,-87.680000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.720000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.840000,-87.690000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.800000,-87.730000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.740000,-87.680000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.830000,-87.730000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.740000,-87.660000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.830000,-87.730000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.830000,-87.730000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.830000,-87.730000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.830000,-87.720000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.720000,-87.640000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.720000,-87.640000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.720000,-87.650000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.740000,-87.650000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.830000,-87.700000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.740000,-87.650000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.740000,-87.650000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.740000,-87.640000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.830000,-87.680000,HAZARD,HAZARD_ON_SHOULDER,Hazard,On Shoulder,Unclassified,2
41.830000,-87.670000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.720000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.830000,-87.670000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.720000,-87.660000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.800000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.830000,-87.660000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.830000,-87.660000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.830000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.830000,-87.650000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.720000,-87.670000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,2
41.800000,-87.760000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.800000,-87.750000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.720000,-87.620000,JAM,Unclassified,Jam,Unclassified,Unclassified,2
41.840000,-87.640000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.840000,-87.680000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.840000,-87.670000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,2
41.740000,-87.680000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.840000,-87.670000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.800000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.840000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.740000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.720000,-87.600000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.800000,-87.740000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.800000,-87.740000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.800000,-87.740000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.840000,-87.640000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,2
41.720000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.840000,-87.630000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.800000,-87.740000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.800000,-87.740000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.840000,-87.630000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.840000,-87.620000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.720000,-87.610000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.840000,-87.620000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.720000,-87.610000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.800000,-87.750000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.740000,-87.660000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.830000,-87.740000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.890000,-87.700000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.730000,-87.730000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.760000,-87.680000,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,Road Closed,Construction,Unclassified,2
41.780000,-87.610000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.780000,-87.600000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.650000,-87.600000,HAZARD,HAZARD_ON_ROAD_ROAD_KILL,Hazard,On Road,Road Kill,2
41.920000,-87.730000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.910000,-87.730000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.910000,-87.730000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.910000,-87.730000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.650000,-87.600000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,2
41.780000,-87.610000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.910000,-87.720000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.930000,-87.790000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.920000,-87.730000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.760000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,2
41.780000,-87.620000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.780000,-87.620000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.930000,-87.780000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.650000,-87.600000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.680000,-87.600000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.780000,-87.630000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.760000,-87.810000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,2
41.930000,-87.780000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.920000,-87.730000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.780000,-87.600000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.760000,-87.800000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,2
41.910000,-87.760000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.780000,-87.590000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.760000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.930000,-87.750000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.930000,-87.760000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,2
41.910000,-87.750000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.770000,-87.740000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.770000,-87.670000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.910000,-87.740000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,2
41.920000,-87.720000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.760000,-87.660000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.910000,-87.740000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.770000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.770000,-87.740000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
41.760000,-87.800000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.930000,-87.770000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.780000,-87.630000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.760000,-87.640000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,2
41.650000,-87.620000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.680000,-87.620000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,2
41.650000,-87.580000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.910000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_ANIMALS,Hazard,On Shoulder,Animals,2
41.930000,-87.650000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.930000,-87.810000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,2
41.930000,-87.810000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,2
41.660000,-87.590000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,2
41.930000,-87.810000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.650000,-87.580000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,2
41.760000,-87.630000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,2
41.780000,-87.630000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.660000,-87.590000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,2
41.770000,-87.570000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,2
41.910000,-87.660000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,2
41.760000,-87.630000,HAZARD,HAZARD_ON_ROAD_ICE,Hazard,On Road,Ice,2
41.770000,-87.570000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,2
41.770000,-87.760000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,2
